,ws,wd_sin,wd_cos,wp1,index_forecasted_weather
2010-09-03 02:00:00,2.37,0.6272836733588016,0.7787908532703041,0.13,3
2010-09-03 03:00:00,2.56,0.49287920975901744,0.8700977442720597,0.226,3
2010-09-03 04:00:00,2.87,0.38976696399476024,0.920913521335368,0.281,3
2010-09-03 05:00:00,3.25,0.3270529692983247,0.9450060080619324,0.311,3
2010-09-03 06:00:00,3.66,0.29987341006350315,0.9539790028805069,0.361,3
2010-09-03 07:00:00,4.06,0.30120512328903476,0.9535593708335299,0.411,3
2010-09-03 08:00:00,4.53,0.3229265025006575,0.9464240455433773,0.426,3
2010-09-03 09:00:00,5.11,0.35739011009031335,0.9339551965751001,0.386,3
2010-09-03 10:00:00,5.84,0.4021075838040453,0.9155924262723413,0.371,3
2010-09-03 11:00:00,6.48,0.4742418741136395,0.8803945960972176,0.526,3
2010-09-03 12:00:00,6.81,0.5948227867513413,0.8038568606172173,0.561,3
2010-09-03 13:00:00,6.88,0.7616514141994832,0.6479869776839093,0.576,3
2010-09-03 14:00:00,6.95,0.894856471762251,0.44635400182502627,0.672,3
2010-09-03 15:00:00,6.76,0.9547607995027975,0.2973748740777859,0.416,3
2010-09-03 16:00:00,5.92,0.9607791541575942,0.2773146533023777,0.371,3
2010-09-03 17:00:00,5.01,0.9302255408575982,0.36698834196223296,0.326,3
2010-09-03 18:00:00,4.9,0.8853936257544158,0.4648420457246198,0.516,3
2010-09-03 19:00:00,6.0,0.8946226386991023,0.44682248637132777,0.622,3
2010-09-03 20:00:00,7.5,0.9238127275812599,0.38284467393301025,0.596,3
2010-09-03 21:00:00,8.3,0.9455185755993167,0.32556815445715676,0.421,3
2010-09-03 22:00:00,7.6,0.9604882241787497,0.27832062664120283,0.381,3
2010-09-03 23:00:00,6.02,0.972977745975682,0.23089890826091236,0.301,3
2010-09-04 00:00:00,4.51,0.9803056574049664,0.19748624777390603,0.316,3
2010-09-04 01:00:00,3.84,0.9730985109821266,0.2303894266765904,0.426,3
2010-09-04 02:00:00,4.05,0.9527675507709364,0.3037005008193945,0.491,3
2010-09-04 03:00:00,4.92,0.9402881270104189,0.34037955021305033,0.486,3
2010-09-04 04:00:00,6.19,0.9463676698216952,0.32309167973851477,0.586,3
2010-09-04 05:00:00,7.38,0.9602449779172394,0.27915870465511256,0.426,3
2010-09-04 06:00:00,7.99,0.9759928488370193,0.21780256889898975,0.471,3
2010-09-04 07:00:00,7.74,0.991422065155214,0.13069923000297512,0.687,3
2010-09-04 08:00:00,7.12,0.9996618784892434,0.026002474792936197,0.797,3
2010-09-04 09:00:00,6.74,0.9987016360714307,-0.05094155580906089,0.707,3
2010-09-04 10:00:00,6.97,0.9989863435996542,-0.04501427886119659,0.722,3
2010-09-04 11:00:00,7.71,0.9999987662997035,-0.0015707956808309418,0.882,3
2010-09-04 12:00:00,8.71,0.9998766324816606,0.01570731731182087,0.852,3
2010-09-04 13:00:00,9.74,0.9998625445384374,-0.016579868187697546,0.897,3
2010-09-04 14:00:00,10.64,0.9978589232386035,-0.06540312923014292,0.872,3
2010-09-04 15:00:00,11.23,0.99500342986418,-0.09984074598338026,0.912,3
2010-09-04 16:00:00,11.37,0.9945036365624706,-0.10470203849028628,0.927,3
2010-09-04 17:00:00,11.18,0.9957408047275753,-0.0921967992962921,0.932,3
2010-09-04 18:00:00,10.88,0.99682073387662,-0.0796770011589094,0.932,3
2010-09-04 19:00:00,10.61,0.9966373868180366,-0.08193850863004087,0.932,3
2010-09-04 20:00:00,10.31,0.9952952831612025,-0.09688807623779933,0.922,3
2010-09-04 21:00:00,9.85,0.9929655081065369,-0.11840396830650082,0.917,3
2010-09-04 22:00:00,9.17,0.989974413593518,-0.1412468067963666,0.852,3
2010-09-04 23:00:00,8.35,0.986685944207868,-0.16263716519488358,0.712,3
2010-09-05 00:00:00,7.54,0.9839785236813414,-0.17828702962887638,0.576,3
2010-09-03 13:00:00,6.59,0.9598052919751869,0.2806667089207877,0.576,4
2010-09-03 14:00:00,7.23,0.9968898856070358,0.07880708073765358,0.672,4
2010-09-03 15:00:00,6.98,0.9994787687270248,0.032282981025774315,0.416,4
2010-09-03 16:00:00,6.07,0.9957889423626006,0.09167541801580839,0.371,4
2010-09-03 17:00:00,5.22,0.9691018912897286,0.24666074738123847,0.326,4
2010-09-03 18:00:00,5.16,0.9097440132768392,0.41516964039648924,0.516,4
2010-09-03 19:00:00,6.09,0.8829475928589269,0.46947156278589086,0.622,4
2010-09-03 20:00:00,7.26,0.894076074517632,0.4479151403727516,0.596,4
2010-09-03 21:00:00,7.81,0.9153817577359947,0.40258693173544613,0.421,4
2010-09-03 22:00:00,7.18,0.9387338576538741,0.344642923174517,0.381,4
2010-09-03 23:00:00,5.87,0.9625025970901077,0.2712724656038607,0.301,4
2010-09-04 00:00:00,4.67,0.9781476007338056,0.20791169081775945,0.316,4
2010-09-04 01:00:00,4.14,0.9735789028731602,0.22835087011065588,0.426,4
2010-09-04 02:00:00,4.36,0.949699126201877,0.31316380648374953,0.491,4
2010-09-04 03:00:00,5.28,0.9282263369769632,0.3720159503869815,0.486,4
2010-09-04 04:00:00,6.68,0.9282263369769632,0.3720159503869815,0.586,4
2010-09-04 05:00:00,8.05,0.9390342578600211,0.3438235922174035,0.426,4
2010-09-04 06:00:00,8.79,0.953190667792947,0.30236989075044435,0.471,4
2010-09-04 07:00:00,8.54,0.9691018912897286,0.24666074738123847,0.687,4
2010-09-04 08:00:00,7.88,0.982709876657223,0.18515209510115058,0.797,4
2010-09-04 09:00:00,7.55,0.9881749191102805,0.15333078373696044,0.707,4
2010-09-04 10:00:00,8.09,0.9835399492984207,0.18069080810616828,0.722,4
2010-09-04 11:00:00,9.2,0.9789387117124637,0.2041543502126318,0.882,4
2010-09-04 12:00:00,10.37,0.9859669154158781,0.16694083294778034,0.852,4
2010-09-04 13:00:00,11.27,0.9986658287817988,0.05163876861005652,0.897,4
2010-09-04 14:00:00,11.95,0.9960255352586098,-0.0890681374723862,0.872,4
2010-09-04 15:00:00,12.3,0.9796103293971523,-0.20090694995047526,0.912,4
2010-09-04 16:00:00,12.0,0.9665553563609826,-0.25645807277193283,0.927,4
2010-09-04 17:00:00,11.28,0.9618846224207109,-0.2734556145895827,0.932,4
2010-09-04 18:00:00,10.55,0.962265500741616,-0.27211230417327154,0.932,4
2010-09-04 19:00:00,10.13,0.9628804265585876,-0.26992829446049615,0.932,4
2010-09-04 20:00:00,9.95,0.9636770804269577,-0.26707018676702776,0.922,4
2010-09-04 21:00:00,9.79,0.9660612112109715,-0.25831325206731176,0.917,4
2010-09-04 22:00:00,9.5,0.970883955818731,-0.23955029604192182,0.852,4
2010-09-04 23:00:00,9.08,0.9765597093048008,-0.21524668211733936,0.712,4
2010-09-05 00:00:00,8.53,0.9811917252174278,-0.19303574374930568,0.576,4
2010-09-05 01:00:00,7.91,0.9837286289495359,-0.17966074859319234,0.346,4
2010-09-05 02:00:00,7.26,0.984807753012208,-0.1736481776669303,0.301,4
2010-09-05 03:00:00,6.69,0.9854968848871943,-0.1696935174885474,0.466,4
2010-09-05 04:00:00,6.27,0.9867143147198253,-0.16246495353455623,0.632,4
2010-09-05 05:00:00,5.96,0.9884674717597689,-0.15143334267211556,0.521,4
2010-09-05 06:00:00,5.73,0.9904854595534363,-0.13761742045692554,0.441,4
2010-09-05 07:00:00,5.55,0.9924608289187784,-0.12256224158300695,0.401,4
2010-09-05 08:00:00,5.41,0.9943564755676915,-0.10609052500859356,0.301,4
2010-09-05 09:00:00,5.29,0.9960720346911794,-0.08854660753622218,0.376,4
2010-09-05 10:00:00,5.23,0.9974282890810118,-0.07167152950039181,0.366,4
2010-09-05 11:00:00,5.34,0.9978930314510823,-0.06488064257826935,0.301,4
2010-09-05 12:00:00,5.79,0.996958278162438,-0.07793710030137734,0.391,4
2010-09-04 01:00:00,5.31,0.969573659646691,0.24479975187757605,0.426,1
2010-09-04 02:00:00,5.12,0.952448993995089,0.3046980699606464,0.491,1
2010-09-04 03:00:00,5.14,0.9253421172031084,0.3791331773006271,0.486,1
2010-09-04 04:00:00,5.35,0.8958669126233199,0.44432248971525284,0.586,1
2010-09-04 05:00:00,5.73,0.8817978227496881,0.47162760711594237,0.426,1
2010-09-04 06:00:00,6.24,0.8971812987007128,0.44166244719435044,0.471,1
2010-09-04 07:00:00,6.9,0.9345775371771824,0.35575950725712496,0.687,1
2010-09-04 08:00:00,7.68,0.9646494687623132,0.26353633984061264,0.797,1
2010-09-04 09:00:00,8.44,0.9776366571268191,0.2103011332396908,0.707,1
2010-09-04 10:00:00,9.0,0.9776733467083322,0.21013050025193714,0.722,1
2010-09-04 11:00:00,9.45,0.9750719598829122,0.22188887545367497,0.882,1
2010-09-04 12:00:00,9.93,0.9794346320231264,0.201761744624007,0.852,1
2010-09-04 13:00:00,10.55,0.991982908695487,0.12637210473851063,0.897,1
2010-09-04 14:00:00,11.21,0.999643481727238,0.02670036404705236,0.872,1
2010-09-04 15:00:00,11.64,0.99780146829205,-0.06627390040000017,0.912,1
2010-09-04 16:00:00,11.57,0.9902923439472214,-0.13900026445844624,0.927,1
2010-09-04 17:00:00,11.15,0.9807852804032304,-0.1950903220161282,0.932,1
2010-09-04 18:00:00,10.64,0.9722475554062134,-0.23395446353220534,0.932,1
2010-09-04 19:00:00,10.26,0.9679287739899732,-0.2512247768080755,0.932,1
2010-09-04 20:00:00,9.93,0.9683222026502857,-0.24970404853445835,0.922,1
2010-09-04 21:00:00,9.58,0.9720020258153627,-0.2349724703254214,0.917,1
2010-09-04 22:00:00,9.12,0.9771198765416796,-0.21268932005903066,0.852,1
2010-09-04 23:00:00,8.62,0.9819256943597179,-0.18926682423548474,0.712,1
2010-09-05 00:00:00,8.16,0.9848380453369782,-0.17347629364509767,0.576,1
2010-09-05 01:00:00,7.81,0.984928742308308,-0.17296060989420337,0.346,1
2010-09-05 02:00:00,7.48,0.9837599706823283,-0.17948905282246158,0.301,1
2010-09-05 03:00:00,7.06,0.9839473917378432,-0.17845876356260948,0.466,1
2010-09-05 04:00:00,6.49,0.9875788880512179,-0.15712396340316787,0.632,1
2010-09-05 05:00:00,5.93,0.992630990608929,-0.12117638582965051,0.521,1
2010-09-05 06:00:00,5.59,0.9960099747657771,-0.08924197536516056,0.441,1
2010-09-05 07:00:00,5.58,0.9966516726059063,-0.08176456134444467,0.401,1
2010-09-05 08:00:00,5.78,0.9961794713721802,-0.08732961019404374,0.301,1
2010-09-05 09:00:00,5.95,0.9963601890810808,-0.08524302677822325,0.376,1
2010-09-05 10:00:00,5.98,0.997915618272179,-0.06453230825295789,0.366,1
2010-09-05 11:00:00,6.02,0.99888987496197,-0.047106450709642776,0.301,1
2010-09-05 12:00:00,6.32,0.9980157542144626,-0.06296470709641455,0.391,1
2010-09-05 13:00:00,7.01,0.9927992171141706,-0.1197902938367293,0.441,1
2010-09-05 14:00:00,7.85,0.9847774306884783,-0.1738200563991372,0.386,1
2010-09-05 15:00:00,8.42,0.9809212401190697,-0.19440555723349673,0.586,1
2010-09-05 16:00:00,8.43,0.9855560590580777,-0.1693495038490246,0.471,1
2010-09-05 17:00:00,8.14,0.9934128257140318,-0.11459039098834935,0.652,1
2010-09-05 18:00:00,7.9,0.9983817605929732,-0.0568670389177696,0.506,1
2010-09-05 19:00:00,7.92,0.9996797880281931,-0.02530457286552958,0.566,1
2010-09-05 20:00:00,7.84,0.9999165969098341,-0.012915077400324005,0.642,1
2010-09-05 21:00:00,7.23,0.9999987662997035,0.0015707956808310643,0.566,1
2010-09-05 22:00:00,5.83,0.999017526045259,0.04431684391301215,0.506,1
2010-09-05 23:00:00,4.18,0.9900236577165575,0.14090123193758258,0.296,1
2010-09-06 00:00:00,3.01,0.9529264373707343,0.3032015912885683,0.211,1
2010-09-04 13:00:00,10.63,0.9930067783926675,0.11805735075045373,0.897,2
2010-09-04 14:00:00,11.59,0.9989626372405491,0.04553734069318461,0.872,2
2010-09-04 15:00:00,11.9,0.9997915118519811,-0.020418933094800456,0.912,2
2010-09-04 16:00:00,11.74,0.996300435419723,-0.08593859658192217,0.927,2
2010-09-04 17:00:00,11.38,0.988334944874706,-0.1522958854976457,0.932,2
2010-09-04 18:00:00,11.08,0.9767471755999567,-0.21439439115216458,0.932,2
2010-09-04 19:00:00,11.01,0.9649249143933961,-0.26252601696383787,0.932,2
2010-09-04 20:00:00,10.9,0.9565595342411698,-0.2915370601695713,0.922,2
2010-09-04 21:00:00,10.39,0.9537169507482269,-0.3007057995042731,0.917,2
2010-09-04 22:00:00,9.28,0.9573194975320672,-0.2890317969444715,0.852,2
2010-09-04 23:00:00,8.01,0.9656995962952725,-0.25966187574449157,0.712,2
2010-09-05 00:00:00,7.14,0.9742521471294534,-0.22546120245765108,0.576,2
2010-09-05 01:00:00,7.05,0.977746636525342,-0.20978921507880446,0.346,2
2010-09-05 02:00:00,7.34,0.9777100065082119,-0.2099598608632425,0.301,2
2010-09-05 03:00:00,7.45,0.9775999377647907,-0.21047175982130573,0.466,2
2010-09-05 04:00:00,6.97,0.979959485964331,-0.19919690225634543,0.632,2
2010-09-05 05:00:00,6.14,0.9844112232220046,-0.17588218668914907,0.521,2
2010-09-05 06:00:00,5.35,0.9893994377513348,-0.14521967007724038,0.441,2
2010-09-05 07:00:00,4.91,0.9928826045698137,-0.1190971600948698,0.401,2
2010-09-05 08:00:00,4.82,0.9950208402067733,-0.09966708360440277,0.301,2
2010-09-05 09:00:00,5.02,0.996694347809303,-0.08124270456470563,0.376,2
2010-09-05 10:00:00,5.42,0.9979380835002845,-0.06418396606458063,0.366,2
2010-09-05 11:00:00,5.96,0.9974032102313197,-0.07201969328078196,0.301,2
2010-09-05 12:00:00,6.56,0.9921583904222633,-0.12498691257369253,0.391,2
2010-09-05 13:00:00,7.2,0.975611225313615,-0.21950566517078052,0.441,2
2010-09-05 14:00:00,7.82,0.9535593708335299,-0.30120512328903476,0.386,2
2010-09-05 15:00:00,8.2,0.9451771230490098,-0.3265581205004663,0.586,2
2010-09-05 16:00:00,8.21,0.9619800178340638,-0.2731198368628216,0.471,2
2010-09-05 17:00:00,8.09,0.9857034690888535,-0.16848937956500265,0.652,2
2010-09-05 18:00:00,8.1,0.9980267284282716,-0.06279051952931318,0.506,2
2010-09-05 19:00:00,8.25,0.9999904807207345,-0.00436330928474646,0.566,2
2010-09-05 20:00:00,8.19,0.9998537262811577,0.017103392695130806,0.642,2
2010-09-05 21:00:00,7.54,0.9995650226315503,0.029491787527855157,0.566,2
2010-09-05 22:00:00,6.1,0.9981347984218669,0.06104853953485691,0.506,2
2010-09-05 23:00:00,4.38,0.9898755634773158,0.14193790484034424,0.296,2
2010-09-06 00:00:00,3.09,0.9499720515246525,0.3123349185122326,0.211,2
2010-09-06 01:00:00,2.73,0.863219384645227,0.5048289749734217,0.311,2
2010-09-06 02:00:00,2.96,0.8042719293322386,0.5942614438849274,0.271,2
2010-09-06 03:00:00,3.29,0.7956849622438553,0.6057106907253614,0.276,2
2010-09-06 04:00:00,3.41,0.8094271487069733,0.5872203086883997,0.231,2
2010-09-06 05:00:00,3.35,0.8350399664253303,0.5501892896743658,0.211,2
2010-09-06 06:00:00,3.28,0.8662870844473874,0.4995464816407428,0.216,2
2010-09-06 07:00:00,3.27,0.8943885603700834,0.4472908484187102,0.321,2
2010-09-06 08:00:00,3.29,0.9124774941483107,0.4091269028954459,0.321,2
2010-09-06 09:00:00,3.23,0.9176852963230415,0.397308062984495,0.226,2
2010-09-06 10:00:00,3.05,0.9050498659398374,0.4253054668850171,0.261,2
2010-09-06 11:00:00,2.92,0.861717729472852,0.5073879725734074,0.211,2
2010-09-06 12:00:00,3.11,0.7771459614569709,0.6293203910498375,0.266,2
2010-09-05 01:00:00,7.73,0.9817269562401214,-0.19029499045299852,0.346,3
2010-09-05 02:00:00,7.77,0.9820575882295651,-0.18858126471293435,0.301,3
2010-09-05 03:00:00,7.56,0.9834768163884309,-0.18103411729968613,0.466,3
2010-09-05 04:00:00,7.19,0.9855856011113384,-0.16917748928862184,0.632,3
2010-09-05 05:00:00,6.73,0.9876336744932616,-0.15677922377323564,0.521,3
2010-09-05 06:00:00,6.3,0.9886779489912628,-0.15005303455255378,0.441,3
2010-09-05 07:00:00,5.97,0.9880676332259155,-0.1540206225521044,0.401,3
2010-09-05 08:00:00,5.8,0.9867143147198253,-0.16246495353455623,0.301,3
2010-09-05 09:00:00,5.85,0.9863718850597311,-0.16453116532655027,0.376,3
2010-09-05 10:00:00,6.16,0.9878516167932261,-0.1554000746428688,0.366,3
2010-09-05 11:00:00,6.61,0.9882016653295888,-0.15315831234323377,0.301,3
2010-09-05 12:00:00,7.1,0.9843805109961867,-0.17605399617982617,0.391,3
2010-09-05 13:00:00,7.52,0.9736983336476048,-0.2278410741106125,0.441,3
2010-09-05 14:00:00,7.86,0.9609725221563896,-0.2766438353919841,0.386,3
2010-09-05 15:00:00,8.06,0.9572690373865173,-0.28919887631367214,0.586,3
2010-09-05 16:00:00,8.12,0.9696163704958061,-0.24463052562290719,0.471,3
2010-09-05 17:00:00,8.12,0.986770965571766,-0.16212051537225178,0.652,3
2010-09-05 18:00:00,8.2,0.9972759930861571,-0.07376037970359897,0.506,3
2010-09-05 19:00:00,8.31,0.99996343090164,-0.008552009086826672,0.566,3
2010-09-05 20:00:00,8.18,0.9993969029087195,0.03472506956737957,0.642,3
2010-09-05 21:00:00,7.49,0.997624544414959,0.06888590843449467,0.566,3
2010-09-05 22:00:00,6.09,0.9935915982315634,0.11302980104223641,0.506,3
2010-09-05 23:00:00,4.43,0.9797153897424851,0.2003939996649865,0.296,3
2010-09-06 00:00:00,3.17,0.9240797784353525,0.38219963773775334,0.211,3
2010-09-06 01:00:00,2.8,0.796002002534622,0.6052939880428944,0.311,3
2010-09-06 02:00:00,3.03,0.6966644349784806,0.7173971459631787,0.271,3
2010-09-06 03:00:00,3.32,0.6858183529273761,0.7277727576572105,0.276,3
2010-09-06 04:00:00,3.37,0.7381021755116345,0.67468894944633,0.231,3
2010-09-06 05:00:00,3.3,0.8171448983351285,0.5764323161697933,0.211,3
2010-09-06 06:00:00,3.28,0.8849063589200743,0.46576897271374423,0.216,3
2010-09-06 07:00:00,3.34,0.9187912101488982,0.39474385638426734,0.321,3
2010-09-06 08:00:00,3.36,0.9266599014641722,0.37590082072058684,0.321,3
2010-09-06 09:00:00,3.17,0.9146071597986136,0.40434359552874494,0.226,3
2010-09-06 10:00:00,2.77,0.8712138111201894,0.49090375361514094,0.261,3
2010-09-06 11:00:00,2.55,0.7644715314230917,0.6446574886275913,0.211,3
2010-09-06 12:00:00,3.01,0.6321645463662882,0.7748341669786543,0.266,3
2010-09-06 13:00:00,4.34,0.5877852522924731,0.8090169943749475,0.291,3
2010-09-06 14:00:00,6.04,0.6104216879816026,0.792076614249967,0.266,3
2010-09-06 15:00:00,7.56,0.6619662088277268,0.7495336806109825,0.326,3
2010-09-06 16:00:00,8.49,0.7290880923268124,0.6844198664761635,0.446,3
2010-09-06 17:00:00,8.94,0.7835850346509832,0.621284551128561,0.637,3
2010-09-06 18:00:00,8.98,0.8011493731450411,0.5984644366287004,0.682,3
2010-09-06 19:00:00,8.69,0.7632324697825289,0.6461239796429639,0.852,3
2010-09-06 20:00:00,8.15,0.682381202460839,0.7309965078768157,0.852,3
2010-09-06 21:00:00,7.35,0.5896193390821546,0.807681270663325,0.847,3
2010-09-06 22:00:00,6.17,0.5268074532136223,0.8499846511782299,0.391,3
2010-09-06 23:00:00,4.87,0.5010576762096318,0.8654138923725477,0.14,3
2010-09-07 00:00:00,3.86,0.51114308357544,0.8594956358894388,0.301,3
2010-09-05 13:00:00,7.43,0.9545529600236397,-0.29804135033600265,0.441,4
2010-09-05 14:00:00,7.7,0.9444911088161634,-0.3285369771688025,0.386,4
2010-09-05 15:00:00,7.75,0.9542403285162768,-0.2990407922560868,0.586,4
2010-09-05 16:00:00,7.66,0.9736983336476048,-0.2278410741106125,0.471,4
2010-09-05 17:00:00,7.58,0.9908187651661832,-0.13519679949821312,0.652,4
2010-09-05 18:00:00,7.62,0.9987369566060175,-0.05024431817976947,0.506,4
2010-09-05 19:00:00,7.75,0.9999978067553793,0.0020943935712195274,0.566,4
2010-09-05 20:00:00,7.67,0.9994674389493003,0.032631862958259095,0.642,4
2010-09-05 21:00:00,7.01,0.9978816924440218,0.06505480677901183,0.566,4
2010-09-05 22:00:00,5.63,0.9913763821173873,0.13104529361957237,0.506,4
2010-09-05 23:00:00,4.05,0.9651993018659999,0.2615154061950969,0.296,4
2010-09-06 00:00:00,2.95,0.8890970420186032,0.45771874538167007,0.211,4
2010-09-06 01:00:00,2.69,0.8158349126750134,0.5782848737953927,0.311,4
2010-09-06 02:00:00,2.91,0.8117778741233377,0.5839663372864865,0.271,4
2010-09-06 03:00:00,3.23,0.8266879645273554,0.5626606519969368,0.276,4
2010-09-06 04:00:00,3.39,0.8199521093254523,0.572432125594591,0.231,4
2010-09-06 05:00:00,3.38,0.8037530322133574,0.594963077180285,0.211,4
2010-09-06 06:00:00,3.26,0.8004176131778042,0.5994427783489821,0.216,4
2010-09-06 07:00:00,3.1,0.8263932427917569,0.5630934276548826,0.321,4
2010-09-06 08:00:00,2.92,0.8590492521865367,0.5118929402890335,0.321,4
2010-09-06 09:00:00,2.69,0.8665485276128189,0.4990928263279846,0.226,4
2010-09-06 10:00:00,2.46,0.8120835268918062,0.5835412113561176,0.261,4
2010-09-06 11:00:00,2.5,0.6695196243388155,0.7427943676585137,0.211,4
2010-09-06 12:00:00,3.14,0.5115930443510731,0.8592278841911504,0.266,4
2010-09-06 13:00:00,4.41,0.4496308166788738,0.8932144919853736,0.291,4
2010-09-06 14:00:00,5.85,0.4770053704714554,0.8789003791906052,0.266,4
2010-09-06 15:00:00,7.02,0.5666938767204172,0.8239284253426292,0.326,4
2010-09-06 16:00:00,7.76,0.7001619659961468,0.7139840484019307,0.446,4
2010-09-06 17:00:00,8.35,0.8120835268918062,0.5835412113561176,0.637,4
2010-09-06 18:00:00,8.82,0.8625136692072575,0.5060337641211637,0.682,4
2010-09-06 19:00:00,8.97,0.8472146550277917,0.531250720758231,0.852,4
2010-09-06 20:00:00,8.72,0.7898339866947667,0.6133206938151127,0.852,4
2010-09-06 21:00:00,7.98,0.7167889184671794,0.6972902167409574,0.847,4
2010-09-06 22:00:00,6.62,0.658952062333717,0.7521849370641115,0.391,4
2010-09-06 23:00:00,5.07,0.6152487894852217,0.7883330051678474,0.14,4
2010-09-07 00:00:00,3.95,0.5802766062403059,0.8144194621018294,0.301,4
2010-09-07 01:00:00,3.73,0.5662623911442691,0.8242250326067359,0.476,4
2010-09-07 02:00:00,4.05,0.6000014291326625,0.7999989281485086,0.391,4
2010-09-07 03:00:00,4.42,0.684292606175017,0.72920753502292,0.331,4
2010-09-07 04:00:00,4.52,0.8037530322133574,0.594963077180285,0.281,4
2010-09-07 05:00:00,4.38,0.8876546910216288,0.46050966277299404,0.451,4
2010-09-07 06:00:00,3.84,0.8874134470592833,0.46097437453546236,0.566,4
2010-09-07 07:00:00,3.06,0.654080957909274,0.7564245504347982,0.486,4
2010-09-07 08:00:00,3.3,0.10452846326765347,0.9945218953682733,0.576,4
2010-09-07 09:00:00,4.2,-0.15833040106479815,0.9873861879217575,0.602,4
2010-09-07 10:00:00,4.53,-0.08715574274765832,0.9961946980917455,0.501,4
2010-09-07 11:00:00,4.71,0.16659665540435772,0.9860251286899749,0.602,4
2010-09-07 12:00:00,5.48,0.41119619378086625,0.9115468667162037,0.642,4
2010-09-06 01:00:00,2.93,0.7859648138317786,0.618271228036998,0.311,1
2010-09-06 02:00:00,2.79,0.7574510447772037,0.6528919625527048,0.271,1
2010-09-06 03:00:00,2.83,0.7520699167772583,0.6590833333339933,0.276,1
2010-09-06 04:00:00,2.98,0.7649214009184317,0.6441236297613865,0.231,1
2010-09-06 05:00:00,3.14,0.7888696107795341,0.6145606049760645,0.211,1
2010-09-06 06:00:00,3.19,0.820551109147028,0.571573160039537,0.216,1
2010-09-06 07:00:00,3.07,0.8575266561936523,0.5144395337815064,0.321,1
2010-09-06 08:00:00,2.86,0.8859608765267019,0.4637599867000582,0.321,1
2010-09-06 09:00:00,2.69,0.8854747425106839,0.4646875083059991,0.226,1
2010-09-06 10:00:00,2.66,0.8306930796749382,0.556730641675278,0.261,1
2010-09-06 11:00:00,2.91,0.7197034239887201,0.6942816298152448,0.211,1
2010-09-06 12:00:00,3.51,0.5956642573853779,0.8032335230015778,0.266,1
2010-09-06 13:00:00,4.42,0.5126424071738851,0.8586022142802595,0.291,1
2010-09-06 14:00:00,5.5,0.49636802539537683,0.8681121951482392,0.266,1
2010-09-06 15:00:00,6.6,0.5441998334946452,0.8389556253011243,0.326,1
2010-09-06 16:00:00,7.66,0.6339209606143561,0.7733978379164064,0.446,1
2010-09-06 17:00:00,8.55,0.7137396022764213,0.7004111507838064,0.637,1
2010-09-06 18:00:00,9.01,0.7589304586878314,0.651171681567832,0.682,1
2010-09-06 19:00:00,8.73,0.764696512758737,0.6443905984530088,0.852,1
2010-09-06 20:00:00,7.88,0.7452432905470463,0.6667926498504694,0.852,1
2010-09-06 21:00:00,6.7,0.7161801451052378,0.6979154674866009,0.847,1
2010-09-06 22:00:00,5.43,0.6981654189934726,0.7159364830218312,0.391,1
2010-09-06 23:00:00,4.29,0.6922691342517265,0.7216394153331461,0.14,1
2010-09-07 00:00:00,3.48,0.6844198664761635,0.7290880923268125,0.301,1
2010-09-07 01:00:00,3.17,0.6546088824287407,0.7559677314842183,0.476,1
2010-09-07 02:00:00,3.23,0.6216947501101928,0.7832596234234374,0.391,1
2010-09-07 03:00:00,3.44,0.6149735718768643,0.7885477194774018,0.331,1
2010-09-07 04:00:00,3.61,0.6397073394462182,0.7686185789184653,0.281,1
2010-09-07 05:00:00,3.62,0.6555319824728573,0.7551674118731591,0.451,1
2010-09-07 06:00:00,3.37,0.6127691362528974,0.7902619728013477,0.566,1
2010-09-07 07:00:00,2.92,0.43507395747539174,0.9003947198460801,0.486,1
2010-09-07 08:00:00,2.69,0.14176513680170647,0.9899003212382514,0.576,1
2010-09-07 09:00:00,2.79,-0.02844502950452686,0.9995953582807828,0.602,1
2010-09-07 10:00:00,3.06,0.08298213974238394,0.9965510345605866,0.501,1
2010-09-07 11:00:00,3.71,0.30436558398607994,0.9525552956573243,0.602,1
2010-09-07 12:00:00,4.82,0.4427582310389015,0.8966410367852359,0.642,1
2010-09-07 13:00:00,6.18,0.4799172864209605,0.8773137398869014,0.682,1
2010-09-07 14:00:00,7.39,0.5007555592532996,0.8655887417688121,0.586,1
2010-09-07 15:00:00,8.11,0.5577451089796901,0.8300122850953675,0.682,1
2010-09-07 16:00:00,8.21,0.668352020167793,0.7438451298070251,0.827,1
2010-09-07 17:00:00,7.97,0.771846569558035,0.635808833739744,0.827,1
2010-09-07 18:00:00,7.37,0.806031595764854,0.5918725087624556,0.827,1
2010-09-07 19:00:00,6.42,0.7100624910579246,0.7041386644636229,0.817,1
2010-09-07 20:00:00,5.88,0.4740882090471163,0.880477353509162,0.677,1
2010-09-07 21:00:00,5.96,0.28033165657793746,0.9599032046619437,0.842,1
2010-09-07 22:00:00,6.03,0.32490797868047644,0.9457456346131168,0.862,1
2010-09-07 23:00:00,6.08,0.5224985647159488,0.8526401643540922,0.702,1
2010-09-08 00:00:00,6.31,0.7212768451578604,0.6926468888539988,0.702,1
2010-09-06 13:00:00,4.65,0.6846743245287166,0.7288491403103564,0.291,2
2010-09-06 14:00:00,5.35,0.6312174362934764,0.7756059232104221,0.266,2
2010-09-06 15:00:00,5.89,0.5352372123584815,0.844701797385753,0.326,2
2010-09-06 16:00:00,6.36,0.4286197837751283,0.9034849644330348,0.446,2
