,hours,u,v,ws,wd_sin,wd_cos,month_sin,month_cos,wp1,index_forecasted_weather
2010-10-30 05:00:00,5,4.29,1.19,4.45,0.9639562272263832,0.26606088023510244,-1.0,-1.8369701987210297e-16,0.456,1
2010-10-30 06:00:00,6,4.37,1.01,4.49,0.9743700647852352,0.22495105434386492,-1.0,-1.8369701987210297e-16,0.381,1
2010-10-30 07:00:00,7,4.2,0.85,4.29,0.9803401103263931,0.19731514915291049,-1.0,-1.8369701987210297e-16,0.351,1
2010-10-30 08:00:00,8,3.85,0.73,3.92,0.9826127965436152,0.1856666153855772,-1.0,-1.8369701987210297e-16,0.406,1
2010-10-30 09:00:00,9,3.46,0.69,3.53,0.9804776233729444,0.19663069461542024,-1.0,-1.8369701987210297e-16,0.336,1
2010-10-30 10:00:00,10,3.13,0.78,3.23,0.9704643831515374,0.241244442494135,-1.0,-1.8369701987210297e-16,0.241,1
2010-10-30 11:00:00,11,2.93,1.01,3.1,0.9454048732726411,0.3258981828613676,-1.0,-1.8369701987210297e-16,0.226,1
2010-10-30 12:00:00,12,2.93,1.42,3.25,0.899405251566371,0.437115766650933,-1.0,-1.8369701987210297e-16,0.326,1
2010-10-30 13:00:00,1,3.84,2.69,4.69,0.8189517784409381,0.5738623394059107,-1.0,-1.8369701987210297e-16,0.271,2
2010-10-30 14:00:00,2,4.36,3.03,5.31,0.8218458542851899,0.5697099189888188,-1.0,-1.8369701987210297e-16,0.15,2
2010-10-30 15:00:00,3,5.0,3.26,5.97,0.8380045400928439,0.545663257681678,-1.0,-1.8369701987210297e-16,0.201,2
2010-10-30 16:00:00,4,5.66,3.37,6.59,0.8587811079253984,0.5123426672359284,-1.0,-1.8369701987210297e-16,0.346,2
2010-10-30 17:00:00,5,6.19,3.36,7.05,0.8787338193630255,0.4773121355126744,-1.0,-1.8369701987210297e-16,0.416,2
2010-10-30 18:00:00,6,6.47,3.22,7.23,0.895323401834578,0.44541666574945166,-1.0,-1.8369701987210297e-16,0.466,2
2010-10-30 19:00:00,7,6.4,2.93,7.04,0.9093087499026193,0.4161220942830789,-1.0,-1.8369701987210297e-16,0.591,2
2010-10-30 20:00:00,8,6.04,2.45,6.52,0.926462953239156,0.3763859671605485,-1.0,-1.8369701987210297e-16,0.642,2
2010-10-30 21:00:00,9,5.48,1.74,5.76,0.9529264373707343,0.3032015912885683,-1.0,-1.8369701987210297e-16,0.612,2
2010-10-30 22:00:00,10,4.85,0.78,4.91,0.9871362650729879,0.15988118769183493,-1.0,-1.8369701987210297e-16,0.602,2
2010-10-30 23:00:00,11,4.25,-0.34,4.26,0.9967928606272266,-0.08002495237480878,-1.0,-1.8369701987210297e-16,0.596,2
2010-10-31 00:00:00,12,3.81,-1.52,4.11,0.9288742131985405,-0.3703953240185307,-1.0,-1.8369701987210297e-16,0.586,2
2010-10-31 01:00:00,1,3.71,-4.18,5.59,0.6636651414324587,-0.7480297989033823,-1.0,-1.8369701987210297e-16,0.596,3
2010-10-31 02:00:00,2,3.06,-4.89,5.77,0.530511184306734,-0.8476779360850832,-1.0,-1.8369701987210297e-16,0.602,3
2010-10-31 03:00:00,3,2.79,-5.29,5.98,0.4666953889300821,-0.8844181216774107,-1.0,-1.8369701987210297e-16,0.381,3
2010-10-31 04:00:00,4,2.77,-5.4,6.07,0.45601095910162387,-0.8899741598379232,-1.0,-1.8369701987210297e-16,0.396,3
2010-10-31 05:00:00,5,2.8,-5.24,5.94,0.47147369717998516,-0.8818801238645962,-1.0,-1.8369701987210297e-16,0.331,3
2010-10-31 06:00:00,6,2.68,-4.79,5.49,0.48846895477526203,-0.872581274278083,-1.0,-1.8369701987210297e-16,0.316,3
2010-10-31 07:00:00,7,2.29,-4.1,4.7,0.4867928198029176,-0.8735174586625755,-1.0,-1.8369701987210297e-16,0.286,3
2010-10-31 08:00:00,8,1.76,-3.29,3.73,0.47116583422703046,-0.8820446455010916,-1.0,-1.8369701987210297e-16,0.286,3
2010-10-31 09:00:00,9,1.32,-2.51,2.84,0.4649965689833419,-0.8853124820275156,-1.0,-1.8369701987210297e-16,0.306,3
2010-10-31 10:00:00,10,1.14,-1.92,2.23,0.5109930655035194,-0.8595848340956905,-1.0,-1.8369701987210297e-16,0.286,3
2010-10-31 11:00:00,11,1.19,-1.66,2.04,0.5836829377810118,-0.8119816673689916,-1.0,-1.8369701987210297e-16,0.195,3
2010-10-31 12:00:00,12,1.4,-1.88,2.34,0.5953838397083548,-0.8034414001121276,-1.0,-1.8369701987210297e-16,0.286,3
2010-10-31 13:00:00,1,1.66,-3.72,4.08,0.40673664307580043,-0.9135454576426008,-1.0,-1.8369701987210297e-16,0.246,4
2010-10-31 14:00:00,2,1.83,-4.47,4.83,0.3794561595290054,-0.925209718385782,-1.0,-1.8369701987210297e-16,0.145,4
2010-10-31 15:00:00,3,1.88,-5.09,5.43,0.3470993387875629,-0.9378283686332146,-1.0,-1.8369701987210297e-16,0.401,4
2010-10-31 16:00:00,4,1.84,-5.57,5.87,0.314158157190057,-0.9493706611597745,-1.0,-1.8369701987210297e-16,0.381,4
2010-10-31 17:00:00,5,1.77,-5.93,6.19,0.28669176362862814,-0.9580228769019594,-1.0,-1.8369701987210297e-16,0.536,4
2010-10-31 18:00:00,6,1.74,-6.17,6.41,0.2712724656038612,-0.9625025970901075,-1.0,-1.8369701987210297e-16,0.421,4
2010-10-31 19:00:00,7,1.77,-6.28,6.52,0.27144044986507415,-0.9624552364536473,-1.0,-1.8369701987210297e-16,0.311,4
2010-10-31 20:00:00,8,1.78,-6.13,6.39,0.27882349892479075,-0.9603423641844283,-1.0,-1.8369701987210297e-16,0.216,4
2010-10-31 21:00:00,9,1.65,-5.58,5.82,0.28368063618138434,-0.958918816509367,-1.0,-1.8369701987210297e-16,0.11,4
2010-10-31 22:00:00,10,1.29,-4.55,4.73,0.2734556145895829,-0.9618846224207108,-1.0,-1.8369701987210297e-16,0.185,4
2010-10-31 23:00:00,11,0.76,-3.35,3.44,0.2217186899135399,-0.9751106719460225,-1.0,-1.8369701987210297e-16,0.296,4
2010-11-01 00:00:00,12,0.15,-2.39,2.4,0.06157115330091125,-0.998102696660617,-0.866025403784439,0.49999999999999933,0.216,4
2010-11-01 01:00:00,1,-0.56,-2.82,2.88,-0.1949191397216206,-0.9808193151494231,-0.866025403784439,0.49999999999999933,0.13,1
2010-11-01 02:00:00,2,-0.8,-2.6,2.72,-0.29570805004404654,-0.9552783621223437,-0.866025403784439,0.49999999999999933,0.12,1
2010-11-01 03:00:00,3,-0.86,-2.4,2.55,-0.33791671800332673,-0.9411760152563707,-0.866025403784439,0.49999999999999933,0.105,1
2010-11-01 04:00:00,4,-0.77,-2.23,2.36,-0.3268880296549425,-0.9450630751798048,-0.866025403784439,0.49999999999999933,0.025,1
2010-11-01 05:00:00,5,-0.57,-2.13,2.2,-0.26084150628989683,-0.9653816388332739,-0.866025403784439,0.49999999999999933,0.005,1
2010-11-01 06:00:00,6,-0.31,-2.13,2.15,-0.1445289036319524,-0.9895005790877264,-0.866025403784439,0.49999999999999933,0.0,1
2010-11-01 07:00:00,7,-0.02,-2.26,2.26,-0.009948212638374062,-0.9999505153082835,-0.866025403784439,0.49999999999999933,0.0,1
2010-11-01 08:00:00,8,0.24,-2.41,2.42,0.1005353650331609,-0.9949334854037475,-0.866025403784439,0.49999999999999933,0.0,1
2010-11-01 09:00:00,9,0.44,-2.48,2.52,0.1733044043388749,-0.984868307661866,-0.866025403784439,0.49999999999999933,0.0,1
2010-11-01 10:00:00,10,0.52,-2.41,2.47,0.21013050025193697,-0.9776733467083322,-0.866025403784439,0.49999999999999933,0.0,1
2010-11-01 11:00:00,11,0.5,-2.4,2.46,0.20535019681076402,-0.9786885595886878,-0.866025403784439,0.49999999999999933,0.0,1
2010-11-01 12:00:00,12,0.42,-2.73,2.76,0.15367571250699258,-0.9881213363678917,-0.866025403784439,0.49999999999999933,0.0,1
2010-11-01 13:00:00,1,0.09,-2.99,2.99,0.030712964265252635,-0.9995282456369311,-0.866025403784439,0.49999999999999933,0.0,2
2010-11-01 14:00:00,2,0.72,-3.76,3.83,0.1877241860973505,-0.9822217824677313,-0.866025403784439,0.49999999999999933,0.0,2
2010-11-01 15:00:00,3,1.16,-3.96,4.13,0.2804991870216093,-0.9598542629379818,-0.866025403784439,0.49999999999999933,0.0,2
2010-11-01 16:00:00,4,1.42,-3.77,4.03,0.3529849979988873,-0.935628981588175,-0.866025403784439,0.49999999999999933,0.01,2
2010-11-01 17:00:00,5,1.52,-3.43,3.75,0.4064177307804128,-0.9136873798555498,-0.866025403784439,0.49999999999999933,0.05,2
2010-11-01 18:00:00,6,1.48,-3.21,3.53,0.4194520824461774,-0.9077774785329086,-0.866025403784439,0.49999999999999933,0.065,2
2010-11-01 19:00:00,7,1.3,-3.28,3.53,0.36909801031905015,-0.9293904770216437,-0.866025403784439,0.49999999999999933,0.05,2
2010-11-01 20:00:00,8,1.0,-3.49,3.63,0.2746305739718576,-0.9615498155789372,-0.866025403784439,0.49999999999999933,0.045,2
2010-11-01 21:00:00,9,0.56,-3.58,3.62,0.15505523991767353,-0.9879058014679702,-0.866025403784439,0.49999999999999933,0.025,2
2010-11-01 22:00:00,10,0.03,-3.36,3.36,0.008552009086826856,-0.99996343090164,-0.866025403784439,0.49999999999999933,0.01,2
2010-11-01 23:00:00,11,-0.44,-2.99,3.03,-0.14418349397265265,-0.9895509689075334,-0.866025403784439,0.49999999999999933,0.0,2
2010-11-02 00:00:00,12,-0.64,-2.71,2.78,-0.23021958543879237,-0.9731387067013575,-0.866025403784439,0.49999999999999933,0.0,2
2010-11-02 01:00:00,1,0.64,-2.83,2.9,0.2195056651707805,-0.975611225313615,-0.866025403784439,0.49999999999999933,0.0,3
2010-11-02 02:00:00,2,0.79,-3.09,3.19,0.24801362800592563,-0.9687565433705924,-0.866025403784439,0.49999999999999933,0.0,3
2010-11-02 03:00:00,3,0.67,-3.02,3.09,0.2157579780565172,-0.9764468725460508,-0.866025403784439,0.49999999999999933,0.01,3
2010-11-02 04:00:00,4,0.37,-2.73,2.76,0.13242938798960766,-0.991192442059915,-0.866025403784439,0.49999999999999933,0.005,3
2010-11-02 05:00:00,5,0.03,-2.37,2.37,0.013089595571344636,-0.999914327574007,-0.866025403784439,0.49999999999999933,0.0,3
2010-11-02 06:00:00,6,-0.18,-2.06,2.07,-0.08541692313736736,-0.9963452961909064,-0.866025403784439,0.49999999999999933,0.005,3
2010-11-02 07:00:00,7,-0.16,-1.92,1.92,-0.08246033548969639,-0.9965943473003079,-0.866025403784439,0.49999999999999933,0.0,3
2010-11-02 08:00:00,8,-0.06,-1.95,1.95,-0.03123631179686379,-0.9995120273540129,-0.866025403784439,0.49999999999999933,0.0,3
2010-11-02 09:00:00,9,-0.09,-2.14,2.14,-0.0411781242603348,-0.9991518213376787,-0.866025403784439,0.49999999999999933,0.0,3
2010-11-02 10:00:00,10,-0.39,-2.42,2.45,-0.15729632604135488,-0.9875514497047189,-0.866025403784439,0.49999999999999933,0.0,3
2010-11-02 11:00:00,11,-0.85,-2.59,2.72,-0.3128322798783407,-0.9498083831311026,-0.866025403784439,0.49999999999999933,0.0,3
2010-11-02 12:00:00,12,-1.33,-2.4,2.74,-0.4840461860617833,-0.8750424502611525,-0.866025403784439,0.49999999999999933,0.0,3
2010-11-02 13:00:00,1,-1.01,-1.56,1.86,-0.5428813342425173,-0.839809417029283,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-02 14:00:00,2,-1.14,-0.83,1.41,-0.8070633799873793,-0.5904648174814033,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-02 15:00:00,3,-1.03,-0.21,1.05,-0.9803745333849524,-0.1971440445213523,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-02 16:00:00,4,-0.78,0.3,0.84,-0.9335804264972017,0.3583679495453004,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-02 17:00:00,5,-0.49,0.61,0.79,-0.6231973539694504,0.7820646124237278,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-02 18:00:00,6,-0.26,0.64,0.7,-0.3797790955218011,0.925077206834458,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-02 19:00:00,7,-0.19,0.37,0.42,-0.4591147704873604,0.8883769625110381,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-02 20:00:00,8,-0.29,0.11,0.31,-0.9306093400271975,0.3660140110079721,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-02 21:00:00,9,-0.53,0.25,0.59,-0.9048270524660196,0.4257792915650726,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-02 22:00:00,10,-0.88,1.03,1.35,-0.6495807543153655,0.7602926039513213,-0.866025403784439,0.49999999999999933,0.035,4
2010-11-02 23:00:00,11,-1.1,2.1,2.37,-0.46592341091424244,0.8848250534213179,-0.866025403784439,0.49999999999999933,0.05,4
2010-11-03 00:00:00,12,-0.94,2.96,3.1,-0.30370050081939487,0.9527675507709363,-0.866025403784439,0.49999999999999933,0.005,4
2010-11-03 01:00:00,1,0.66,2.49,2.57,0.2576387512162694,0.9662413124430776,-0.866025403784439,0.49999999999999933,0.01,1
2010-11-03 02:00:00,2,1.65,2.56,3.05,0.542294904416603,0.8401882150112482,-0.866025403784439,0.49999999999999933,0.0,1
2010-11-03 03:00:00,3,1.8,2.7,3.24,0.5544087412513287,0.8322445239375968,-0.866025403784439,0.49999999999999933,0.015,1
2010-11-03 04:00:00,4,1.37,2.87,3.18,0.43051109680829514,0.9025852843498606,-0.866025403784439,0.49999999999999933,0.01,1
2010-11-03 05:00:00,5,0.72,3.04,3.13,0.23106872139541781,0.972937431694704,-0.866025403784439,0.49999999999999933,0.005,1
2010-11-03 06:00:00,6,0.24,3.19,3.19,0.0742825420577398,0.9972372355389866,-0.866025403784439,0.49999999999999933,0.02,1
2010-11-03 07:00:00,7,0.19,3.27,3.28,0.05669278756337751,0.9983916705573488,-0.866025403784439,0.49999999999999933,0.045,1
2010-11-03 08:00:00,8,0.44,3.31,3.34,0.1315643590922825,0.9913076310695066,-0.866025403784439,0.49999999999999933,0.095,1
2010-11-03 09:00:00,9,0.77,3.31,3.4,0.2259712887599698,0.9741339623769198,-0.866025403784439,0.49999999999999933,0.06,1
2010-11-03 10:00:00,10,0.99,3.28,3.43,0.28736051984971195,0.9578224948453149,-0.866025403784439,0.49999999999999933,0.0,1
2010-11-03 11:00:00,11,1.08,3.26,3.43,0.31515216338342544,0.9490411550163389,-0.866025403784439,0.49999999999999933,0.0,1
2010-11-03 12:00:00,12,1.09,3.26,3.44,0.31747016527300453,0.9482682606528234,-0.866025403784439,0.49999999999999933,0.0,1
2010-11-03 13:00:00,1,1.08,2.54,2.76,0.39185544543507833,0.9200267984590864,-0.866025403784439,0.49999999999999933,0.055,2
2010-11-03 14:00:00,2,1.18,2.78,3.02,0.3905704641341806,0.9205730348788252,-0.866025403784439,0.49999999999999933,0.09,2
2010-11-03 15:00:00,3,1.64,3.05,3.47,0.4730121494801648,0.8810559042672345,-0.866025403784439,0.49999999999999933,0.065,2
2010-11-03 16:00:00,4,2.28,3.29,4.0,0.569996762596303,0.8216469379421637,-0.866025403784439,0.49999999999999933,0.195,2
2010-11-03 17:00:00,5,2.84,3.35,4.39,0.6470559615694442,0.7624425110114479,-0.866025403784439,0.49999999999999933,0.266,2
2010-11-03 18:00:00,6,3.04,3.09,4.33,0.7017801407967015,0.7123935948500393,-0.866025403784439,0.49999999999999933,0.246,2
2010-11-03 19:00:00,7,2.7,2.44,3.63,0.7424437061983445,0.6699084587661708,-0.866025403784439,0.49999999999999933,0.261,2
2010-11-03 20:00:00,8,2.06,1.69,2.67,0.7728443431005658,0.6345956360844714,-0.866025403784439,0.49999999999999933,0.195,2
2010-11-03 21:00:00,9,1.49,1.25,1.95,0.7651461958747743,0.6438565825852537,-0.866025403784439,0.49999999999999933,0.17,2
2010-11-03 22:00:00,10,1.26,1.39,1.87,0.6719791379805629,0.7405700764403728,-0.866025403784439,0.49999999999999933,0.236,2
2010-11-03 23:00:00,11,1.34,1.88,2.3,0.5797078928323675,0.8148243730938933,-0.866025403784439,0.49999999999999933,0.185,2
2010-11-04 00:00:00,12,1.63,2.4,2.9,0.5603499128281446,0.8282559840976041,-0.866025403784439,0.49999999999999933,0.09,2
2010-11-04 01:00:00,1,1.99,2.92,3.53,0.5623720491861979,0.8268843197776317,-0.866025403784439,0.49999999999999933,0.11,3
2010-11-04 02:00:00,2,2.28,2.84,3.64,0.6267398219547866,0.7792285900658948,-0.866025403784439,0.49999999999999933,0.11,3
2010-11-04 03:00:00,3,2.37,2.57,3.49,0.6772612964138942,0.735742574804375,-0.866025403784439,0.49999999999999933,0.16,3
2010-11-04 04:00:00,4,2.3,2.21,3.19,0.7211559444851576,0.6927727648614084,-0.866025403784439,0.49999999999999933,0.276,3
2010-11-04 05:00:00,5,2.14,1.87,2.84,0.7543659650802124,0.6564541040534363,-0.866025403784439,0.49999999999999933,0.221,3
2010-11-04 06:00:00,6,1.98,1.68,2.6,0.7630068834719113,0.6463903586645466,-0.866025403784439,0.49999999999999933,0.145,3
2010-11-04 07:00:00,7,1.86,1.72,2.54,0.7339669895533489,0.679185142833671,-0.866025403784439,0.49999999999999933,0.17,3
2010-11-04 08:00:00,8,1.77,1.89,2.59,0.6839107002186184,0.7295657298191021,-0.866025403784439,0.49999999999999933,0.13,3
2010-11-04 09:00:00,9,1.68,2.02,2.63,0.6393048040280856,0.7689534235222645,-0.866025403784439,0.49999999999999933,0.11,3
2010-11-04 10:00:00,10,1.6,2.01,2.57,0.6233338405014202,0.78195583205559,-0.866025403784439,0.49999999999999933,0.135,3
2010-11-04 11:00:00,11,1.73,1.93,2.59,0.66562120228622,0.7462897661545728,-0.866025403784439,0.49999999999999933,0.175,3
2010-11-04 12:00:00,12,2.3,1.94,3.01,0.764133884774686,0.6450576765988812,-0.866025403784439,0.49999999999999933,0.17,3
2010-11-04 13:00:00,1,3.13,1.2,3.36,0.9337679395350392,0.35787907887509635,-0.866025403784439,0.49999999999999933,0.211,4
2010-11-04 14:00:00,2,3.73,1.1,3.89,0.9589683135152021,0.2835132689554567,-0.866025403784439,0.49999999999999933,0.175,4
2010-11-04 15:00:00,3,3.84,0.83,3.93,0.9775631886233652,0.21064237999158403,-0.866025403784439,0.49999999999999933,0.075,4
2010-11-04 16:00:00,4,3.58,0.42,3.6,0.9932316020491049,0.11615069819406386,-0.866025403784439,0.49999999999999933,0.035,4
2010-11-04 17:00:00,5,3.08,-0.09,3.08,0.9995953582807828,-0.028445029504526553,-0.866025403784439,0.49999999999999933,0.02,4
2010-11-04 18:00:00,6,2.48,-0.66,2.56,0.9665553563609826,-0.25645807277193283,-0.866025403784439,0.49999999999999933,0.015,4
2010-11-04 19:00:00,7,1.89,-1.24,2.26,0.8345595177959393,-0.5509177899253292,-0.866025403784439,0.49999999999999933,0.035,4
2010-11-04 20:00:00,8,1.37,-1.76,2.23,0.6133206938151129,-0.7898339866947665,-0.866025403784439,0.49999999999999933,0.08,4
2010-11-04 21:00:00,9,0.97,-2.12,2.33,0.41818417751630144,-0.9083622590547311,-0.866025403784439,0.49999999999999933,0.16,4
2010-11-04 22:00:00,10,0.71,-2.23,2.35,0.3032015912885681,-0.9529264373707343,-0.866025403784439,0.49999999999999933,0.15,4
2010-11-04 23:00:00,11,0.46,-2.19,2.24,0.20552100705939869,-0.978652704312051,-0.866025403784439,0.49999999999999933,0.045,4
2010-11-05 00:00:00,12,0.07,-2.09,2.09,0.03210853858178145,-0.9994843879471766,-0.866025403784439,0.49999999999999933,0.075,4
2010-11-05 01:00:00,1,-0.11,-3.04,3.04,-0.03769018266993429,-0.9992894726405892,-0.866025403784439,0.49999999999999933,0.125,1
2010-11-05 02:00:00,2,-0.56,-3.55,3.6,-0.15608968724616085,-0.9877428863501856,-0.866025403784439,0.49999999999999933,0.195,1
2010-11-05 03:00:00,3,-0.52,-4.45,4.48,-0.1168440763001425,-0.9931502715267043,-0.866025403784439,0.49999999999999933,0.236,1
2010-11-05 04:00:00,4,-0.17,-5.55,5.56,-0.02984069973868113,-0.9995546671588833,-0.866025403784439,0.49999999999999933,0.256,1
2010-11-05 05:00:00,5,0.28,-6.61,6.61,0.04170127326211133,-0.9991301235616503,-0.866025403784439,0.49999999999999933,0.281,1
2010-11-05 06:00:00,6,0.55,-7.35,7.37,0.07463063898879216,-0.9972112452856339,-0.866025403784439,0.49999999999999933,0.291,1
2010-11-05 07:00:00,7,0.49,-7.59,7.61,0.06453230825295762,-0.997915618272179,-0.866025403784439,0.49999999999999933,0.286,1
2010-11-05 08:00:00,8,0.29,-7.48,7.49,0.038213404223881114,-0.9992696011275547,-0.866025403784439,0.49999999999999933,0.301,1
2010-11-05 09:00:00,9,0.21,-7.24,7.24,0.02931733007222841,-0.999570154695225,-0.866025403784439,0.49999999999999933,0.261,1
2010-11-05 10:00:00,10,0.46,-7.03,7.05,0.06522896899807151,-0.9978703230397468,-0.866025403784439,0.49999999999999933,0.251,1
2010-11-05 11:00:00,11,0.87,-6.9,6.95,0.12516007497529513,-0.9921365609794744,-0.866025403784439,0.49999999999999933,0.276,1
2010-11-05 12:00:00,12,1.2,-6.81,6.91,0.17347629364509806,-0.984838045336978,-0.866025403784439,0.49999999999999933,0.271,1
2010-11-05 13:00:00,1,1.9,-7.64,7.87,0.24141381680650545,-0.9704222632724968,-0.866025403784439,0.49999999999999933,0.331,2
2010-11-05 14:00:00,2,1.88,-7.9,8.12,0.23174790349415755,-0.9727758782093965,-0.866025403784439,0.49999999999999933,0.386,2
2010-11-05 15:00:00,3,1.87,-7.94,8.16,0.22971001966875548,-0.9732591159931563,-0.866025403784439,0.49999999999999933,0.426,2
2010-11-05 16:00:00,4,1.89,-7.8,8.03,0.23565099843639647,-0.9718377472273494,-0.866025403784439,0.49999999999999933,0.461,2
2010-11-05 17:00:00,5,1.94,-7.48,7.73,0.25156263237634385,-0.9678410210318038,-0.866025403784439,0.49999999999999933,0.526,2
2010-11-05 18:00:00,6,2.05,-6.98,7.28,0.2816716605957367,-0.9595108522665287,-0.866025403784439,0.49999999999999933,0.406,2
2010-11-05 19:00:00,7,2.22,-6.34,6.72,0.33067911201925054,-0.9437432515648311,-0.866025403784439,0.49999999999999933,0.406,2
2010-11-05 20:00:00,8,2.44,-5.67,6.17,0.39442311370649974,-0.9189289457700577,-0.866025403784439,0.49999999999999933,0.331,2
2010-11-05 21:00:00,9,2.67,-5.13,5.78,0.4611292503784114,-0.8873329783375823,-0.866025403784439,0.49999999999999933,0.261,2
2010-11-05 22:00:00,10,2.86,-4.83,5.61,0.5099425034153555,-0.8602084882227565,-0.866025403784439,0.49999999999999933,0.206,2
2010-11-05 23:00:00,11,2.86,-4.69,5.49,0.5205626422897603,-0.853823480265273,-0.866025403784439,0.49999999999999933,0.256,2
2010-11-06 00:00:00,12,2.47,-4.61,5.23,0.4722431031469083,-0.8814683497041618,-0.866025403784439,0.49999999999999933,0.18,2
2010-11-06 01:00:00,1,-0.18,-3.58,3.59,-0.049024093607560965,-0.9987975962355722,-0.866025403784439,0.49999999999999933,0.13,3
2010-11-06 02:00:00,2,-0.42,-3.31,3.34,-0.1258526864030208,-0.9920489409929043,-0.866025403784439,0.49999999999999933,0.13,3
2010-11-06 03:00:00,3,-0.44,-2.95,2.99,-0.14729154339677464,-0.9890931206129159,-0.866025403784439,0.49999999999999933,0.06,3
2010-11-06 04:00:00,4,-0.31,-2.56,2.58,-0.12134963077358356,-0.9926098262213179,-0.866025403784439,0.49999999999999933,0.04,3
2010-11-06 05:00:00,5,-0.14,-2.2,2.21,-0.06244213866229136,-0.9980485856506581,-0.866025403784439,0.49999999999999933,0.005,3
2010-11-06 06:00:00,6,-0.02,-1.98,1.98,-0.010646307311313863,-0.9999433264643717,-0.866025403784439,0.49999999999999933,0.0,3
2010-11-06 07:00:00,7,-0.04,-1.93,1.93,-0.020418933094800393,-0.9997915118519811,-0.866025403784439,0.49999999999999933,0.0,3
2010-11-06 08:00:00,8,-0.16,-1.99,2.0,-0.08141665930647793,-0.9966801531019733,-0.866025403784439,0.49999999999999933,0.0,3
2010-11-06 09:00:00,9,-0.33,-2.07,2.1,-0.1593643024595433,-0.9872198433487767,-0.866025403784439,0.49999999999999933,0.0,3
2010-11-06 10:00:00,10,-0.49,-2.08,2.14,-0.230729088092824,-0.973018030618063,-0.866025403784439,0.49999999999999933,0.0,3
2010-11-06 11:00:00,11,-0.58,-2.11,2.19,-0.2645463737174783,-0.9643729652748112,-0.866025403784439,0.49999999999999933,0.0,3
2010-11-06 12:00:00,12,-0.52,-2.25,2.31,-0.22580126686910404,-0.9741733869698492,-0.866025403784439,0.49999999999999933,0.015,3
2010-11-06 13:00:00,1,-1.58,-2.95,3.34,-0.4714736971799854,-0.8818801238645961,-0.866025403784439,0.49999999999999933,0.005,4
2010-11-06 14:00:00,2,-1.34,-2.85,3.15,-0.4240413647138053,-0.9056428219842818,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-06 15:00:00,3,-0.61,-2.58,2.65,-0.23055926089632567,-0.97305828562062,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-06 16:00:00,4,0.41,-2.21,2.25,0.1820639123621794,-0.9832866986873039,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-06 17:00:00,5,1.49,-1.81,2.35,0.6354046086841408,-0.7721793724666269,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-06 18:00:00,6,2.39,-1.49,2.82,0.8495246013573053,-0.5275490040638039,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-06 19:00:00,7,2.92,-1.29,3.19,0.9146071597986136,-0.4043435955287448,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-06 20:00:00,8,3.15,-1.23,3.38,0.9309921186695528,-0.3650392786744699,-0.866025403784439,0.49999999999999933,0.01,4
2010-11-06 21:00:00,9,3.19,-1.29,3.45,0.9268565956401208,-0.375415571225283,-0.866025403784439,0.49999999999999933,0.015,4
2010-11-06 22:00:00,10,3.17,-1.42,3.48,0.9130478534230355,-0.4078524455726446,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-06 23:00:00,11,3.12,-1.4,3.42,0.912191647345729,-0.40976383260688726,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-07 00:00:00,12,3.05,-1.01,3.21,0.9498629681973204,-0.31266650227898773,-0.866025403784439,0.49999999999999933,0.0,4
2010-11-07 01:00:00,1,1.68,1.68,2.38,0.7056242704317207,0.7085861902250862,-0.866025403784439,0.49999999999999933,0.0,1
2010-11-07 02:00:00,2,1.28,2.34,2.67,0.48052964995164077,0.8769784806466767,-0.866025403784439,0.49999999999999933,0.085,1
2010-11-07 03:00:00,3,1.21,2.49,2.77,0.43852800926555907,0.8987175224115672,-0.866025403784439,0.49999999999999933,0.105,1
2010-11-07 04:00:00,4,1.38,2.28,2.67,0.5181762907088066,0.8552738343637448,-0.866025403784439,0.49999999999999933,0.11,1
2010-11-07 05:00:00,5,1.68,1.91,2.55,0.6607880278916777,0.7505725695727412,-0.866025403784439,0.49999999999999933,0.125,1
2010-11-07 06:00:00,6,2.0,1.57,2.54,0.7875807488153173,0.6162114605356706,-0.866025403784439,0.49999999999999933,0.145,1
2010-11-07 07:00:00,7,2.25,1.4,2.65,0.8487871761338818,0.5287346495461317,-0.866025403784439,0.49999999999999933,0.221,1
2010-11-07 08:00:00,8,2.41,1.39,2.78,0.8654138923725477,0.5010576762096319,-0.866025403784439,0.49999999999999933,0.231,1
2010-11-07 09:00:00,9,2.47,1.47,2.88,0.8585127282245488,0.512792253721175,-0.866025403784439,0.49999999999999933,0.311,1
